lat;lon;speed;accel_lon;accel_trans;accel_down;ts
57.718952533;11.957383027;12.08427;-0.1255643;-1.251387;0.05788143;1663765175811783
57.718950641;11.957392787;12.08805;0.08961073;-1.882752;-0.1630433;1663765175861714
57.718948701;11.957402516;12.09066;0.1421077;-2.260459;0.2558877;1663765175911755
57.718946705;11.957412206;12.09342;-0.01479082;-2.144824;0.4733817;1663765175961775
57.718944641;11.957421845;12.09122;0.1777676;-2.778019;0.5894768;1663765176011786
57.718942495;11.957431427;12.09103;0.2757249;-3.449865;-0.06649667;1663765176061794
57.718940272;11.957440946;12.09214;0.3152836;-3.687194;-0.58557;1663765176111751
57.718937969;11.957450404;12.10254;0.2986106;-3.9822;-0.3263369;1663765176161723
57.718935581;11.957459791;12.10396;0.2492141;-4.59984;-0.2678122;1663765176211757
57.718933104;11.957469096;12.09908;0.1525559;-4.484205;-0.4969212;1663765176261860
57.718930544;11.95747831;12.08327;0.6022508;-4.461873;-0.9814214;1663765176311808
57.718927905;11.957487428;12.06399;0.1287558;-4.39572;-1.238233;1663765176361743
57.718925192;11.957496451;12.04632;0.1624497;-3.8041;-1.111226;1663765176411783
57.718922412;11.957505384;12.03444;0.1240139;-3.517104;-0.5334243;1663765176461743
57.718919569;11.957514239;12.02542;0.3245681;-3.221504;0.069753;1663765176511749
57.718916676;11.957523029;12.02349;0.03707383;-2.400564;0.4859368;1663765176561690
57.718913743;11.957531771;12.02244;0.1045008;-2.361685;0.1966965;1663765176611830
57.718910779;11.957540473;12.02027;0.2125044;-2.303542;-0.06419943;1663765176661761
57.718907793;11.957549145;12.01986;-0.08003907;-1.768167;0.2524302;1663765176711753
57.718904793;11.9575578;12.02195;-0.0181003;-0.9123009;0.1396679;1663765176761774
57.718901793;11.957566453;12.01888;0.09500369;-0.02456482;-0.08957784;1663765176811888
57.718898803;11.957575115;12.0141;0.07767013;0.4733048;-0.3587713;1663765176861776
57.718895837;11.957583795;12.0041;0.3946495;0.925956;-0.5720159;1663765176911837
57.718892903;11.957592502;12.00001;-0.003664877;1.584771;0.5770904;1663765176961762
57.718890028;11.957601259;11.98077;0.3101944;2.009326;-0.1366293;1663765177011755
57.718887252;11.957610101;11.96994;0.5300715;2.632884;0.1067474;1663765177061837
57.718884537;11.957618992;11.95509;0.3427733;2.69674;0.3087985;1663765177111765
57.718881889;11.95762794;11.93433;0.266909;3.274774;-0.3762407;1663765177161778
57.718879322;11.957636955;11.92711;-0.1110599;4.492947;1.586623;1663765177211777
57.718876841;11.957646043;11.91079;0.4462884;4.338321;0.02163142;1663765177261792
57.718874452;11.957655207;11.90519;0.3220054;4.249693;0.6282989;1663765177311768
57.718872153;11.957664447;11.89296;0.4329106;3.549281;1.316061;1663765177361870
57.71886994;11.957673758;11.8984;-0.2998309;4.252394;0.588553;1663765177411772
57.718867822;11.957683143;11.89191;0.8845833;4.954717;-0.05506984;1663765177461774
57.718865791;11.957692598;11.89861;-0.2344218;5.182184;1.082526;1663765177511782
57.718863842;11.957702116;11.89953;-0.008587171;4.179891;0.274768;1663765177561839
57.718861965;11.957711687;11.90029;0.06200228;3.709688;-0.1245683;1663765177611784
57.718860152;11.9577213;11.90007;0.1374493;3.338455;0.2276196;1663765177661755
57.718858387;11.957730944;11.8988;0.1130616;2.485548;0.09887255;1663765177711752
57.71885666;11.95774061;11.9005;-0.02409238;2.379088;0.3546224;1663765177761877
57.71885496;11.957750297;11.90668;0.1471189;1.589836;0.2449836;1663765177811813
57.718853278;11.957759998;11.91397;-0.03818999;0.7710727;0.4497586;1663765177861776
57.718851603;11.957769708;11.91651;-0.08591195;0.07644559;0.3435208;1663765177911780
57.718849929;11.957779421;11.92066;0.04642918;-0.2802322;0.2231108;1663765177961926
57.71884824;11.957789106;11.92488;-0.006513432;-0.5019401;0.2830892;1663765178011856
57.718846511;11.957798728;11.92767;-0.01241425;-0.675634;0.1599188;1663765178061842
57.718844774;11.957808345;11.92813;0.1505603;-0.438707;0.2514395;1663765178111863
57.718843028;11.957817954;11.92379;0.2757078;-0.2420034;-0.2081985;1663765178161758
57.71884128;11.957827551;11.90821;0.06191976;0.01316315;-0.06888158;1663765178211786
57.718839532;11.957837139;11.90219;-0.009346298;0.3388573;0.3751746;1663765178261847
57.718837786;11.957846723;11.90034;-0.1548113;0.2171656;0.1040851;1663765178311783
57.718836044;11.95785631;11.90098;0.1808726;0.1848287;-0.3354604;1663765178361812
57.718834308;11.9578659;11.90377;-0.1287466;0.4376371;0.2234515;1663765178411772
57.718832577;11.957875492;11.89865;-0.03690363;0.3318573;0.0123673;1663765178461730
57.71883085;11.957885081;11.8906;0.2146062;0.44004;-0.003737957;1663765178511780
57.718829129;11.95789467;11.89005;0.3538008;0.2104634;-0.1614897;1663765178561770
