sample_ts;northHeading;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration;SteeringWhlAngle;IMURollRate;IMUYawRate;groundSpeed
1584855790226004;;;;;0.0458984375;;;
1584855790426238;;;;;0.0458984375;;;
1584855790625800;;;;;0.0458984375;;;
1584855790826019;;;;;0.0458984375;;;
1584855791025998;;;;;0.0458984375;;;
1584855791225814;;;;;0.0458984375;;;
1584855791426025;;;;;0.0458984375;;;
1584855791626009;;;;;0.046875;;;
1584855791825833;;;;;0.0458984375;;;
1584855792026040;;;;;0.0458984375;;;
1584855792226027;;;;;0.0458984375;;;
1584855792425872;;;;;0.0458984375;;;
1584855792626053;;;;;0.0458984375;;;
1584855792826041;;;;;0.0458984375;;;
1584855793025750;;;;;0.0458984375;;;
1584855793226059;;;;;0.046875;;;
1584855793426038;;;;;0.046875;;;
1584855793625844;;;;;0.044921875;;;
1584855793826060;;;;;0.041015625;;;
1584855794026283;;;;;0.0380859375;;;
1584855794225747;;;;;0.0341796875;;;
1584855794426077;;;;;0.0283203125;;;
1584855794626050;;;;;0.0244140625;;;
1584855794825886;;;;;0.0224609375;;;
1584855795026094;;;;;0.0146484375;;;
1584855795226066;;;;;0.009765625;;;
1584855795425783;;;;;0.005859375;;;
1584855795626119;;;;;0.0048828125;;;
1584855795826081;;;;;0.0048828125;;;
1584855796025802;;;;;0.0048828125;;;
1584855796226112;;;;;0.0029296875;;;
1584855796426336;;;;;-0.0361328125;;;
1584855796625787;;;;;-0.2421875;;;
1584855796845673;;;;;-0.431640625;;;
1584855797045840;;;;;-0.6416015625;;;
1584855797246066;;;;;-0.9140625;;;
1584855797445673;;;;;-1.326171875;;;
1584855797645864;;;;;-1.6865234375;;;
1584855797846082;;;;;-1.724609375;;;
1584855798086322;;;;;-1.724609375;;;
1584855798286335;;;;;-1.6806640625;;;
1584855798486130;;;;;-1.541015625;;;
1584855798686329;;;;;-1.40625;;;
1584855798886318;;;;;-1.251953125;;;
1584855799086120;;;;;-1.037109375;;;
1584855799286368;;;;;-1.0048828125;;;
1584855799486341;;;;;-1.0048828125;;;
1584855799686139;;;;;-1.00390625;;;
1584855799886371;;;;;-0.994140625;;;
1584855800086334;;;;;-0.875;;;
1584855800286153;;;;;-0.669921875;;;
1584855800486367;;;;;-0.4697265625;;;
1584855800686386;;;;;-0.3212890625;;;
1584855800886153;;;;;-0.173828125;;;
1584855801086375;;;;;-0.056640625;;;
1584855801286394;;;;;0.0068359375;;;
1584855801486174;;;;;0.1279296875;;;
1584855801686375;;;;;0.36328125;;;
1584855801886399;;;;;0.63671875;;;
1584855802086186;;;;;0.978515625;;;
1584855802286380;;;;;1.3154296875;;;
1584855802486383;;;;;1.54296875;;;
1584855802686217;;;;;1.6650390625;;;
1584855802886391;;;;;1.76953125;;;
1584855803086404;;;;;1.93359375;;;
1584855803286207;;;;;2.119140625;;;
1584855803486407;;;;;2.3173828125;;;
1584855803686417;;;;;2.5751953125;;;
1584855803886240;;;;;2.876953125;;;
1584855804086419;;;;;3.1640625;;;
1584855804286448;;;;;3.4853515625;;;
1584855804486249;;;;;3.7763671875;;;
1584855804686430;;;;;3.927734375;;;
1584855804886440;;;;;3.9130859375;;;
1584855805086260;;;;;3.7880859375;;;
1584855805286427;;;;;3.7236328125;;;
1584855805486435;;;;;3.7314453125;;;
1584855805686255;;;;;3.765625;;;
1584855805886452;;;;;3.7666015625;;;
1584855806106468;;;;;3.7451171875;;;
1584855806305951;;;;;3.7177734375;;;
1584855806506253;;;;;3.70703125;;;
1584855806706236;;;;;3.70703125;;;
1584855806905950;;;;;3.70703125;;;
1584855807106031;;;;;3.7041015625;;;
1584855807306466;;;;;3.62890625;;;
1584855807505937;;;;;3.3525390625;;;
1584855807706269;;;;;3.1865234375;;;
1584855807906249;;;;;3.1904296875;;;
1584855808105974;;;;;3.216796875;;;
1584855808306271;;;;;3.2548828125;;;
1584855808506520;;;;;3.2587890625;;;
1584855808705957;;;;;3.2548828125;;;
1584855808906274;;;;;3.244140625;;;
1584855809106275;;;;;3.2412109375;;;
1584855809306004;;;;;3.2412109375;;;
1584855809506297;;;;;3.2412109375;;;
1584855809706524;;;;;3.2412109375;;;
1584855809906006;;;;;3.24609375;;;
1584855810106309;;;;;3.3330078125;;;
1584855810306285;;;;;3.431640625;;;
1584855810506048;;;;;3.5556640625;;;
1584855810706313;;;;;3.68359375;;;
1584855810906558;;;;;3.705078125;;;
1584855811106034;;;;;3.705078125;;;
1584855811306333;;;;;3.705078125;;;
1584855811506306;;;;;3.7421875;;;
1584855811706075;;;;;3.8515625;;;
1584855811906345;;;;;3.849609375;;;
1584855812106574;;;;;3.79296875;;;
1584855812306036;;;;;3.7763671875;;;
1584855812506366;;;;;3.7763671875;;;
1584855812706340;;;;;3.775390625;;;
1584855812906102;;;;;3.7734375;;;
1584855813146348;;;;;3.6572265625;;;
1584855813345992;;;;;3.4619140625;;;
1584855813546389;;;;;3.1416015625;;;
1584855813746350;;;;;3.1162109375;;;
1584855813946013;;;;;3.234375;;;
1584855814146140;;;;;3.4443359375;;;
1584855814346348;;;;;3.609375;;;
1584855814546009;;;;;3.6513671875;;;
1584855814746392;;;;;3.6513671875;;;
1584855814946369;;;;;3.654296875;;;
1584855815146072;;;;;3.65625;;;
1584855815346161;;;;;3.65625;;;
1584855815546378;;;;;3.65625;;;
1584855815746043;;;;;3.65625;;;
1584855815946421;;;;;3.65625;;;
1584855816146396;;;;;3.65625;;;
1584855816346058;;;;;3.65625;;;
1584855816546185;;;;;3.65625;;;
1584855816746417;;;;;3.65625;;;
1584855816946061;;;;;3.65625;;;
1584855817146444;;;;;3.658203125;;;
1584855817346416;;;;;3.6787109375;;;
1584855817546098;;;;;3.7021484375;;;
1584855817746203;;;;;3.71875;;;
1584855817946420;;;;;3.71875;;;
1584855818146091;;;;;3.71875;;;
1584855818346458;;;;;3.71875;;;
1584855818546436;;;;;3.71875;;;
1584855818746114;;;;;3.71875;;;
1584855818946232;;;;;3.71875;;;
1584855819146454;;;;;3.71875;;;
1584855819346114;;;;;3.6396484375;;;
1584855819546223;;;;;3.5517578125;;;
1584855819746468;;;;;3.5478515625;;;
1584855819946160;;;;;3.548828125;;;
1584855820146483;;;;;3.5478515625;;;
1584855820346462;;;;;3.537109375;;;
1584855820546138;;;;;3.5234375;;;
1584855820746518;;;;;3.5087890625;;;
1584855820946471;;;;;3.4755859375;;;
1584855821146150;;;;;3.3330078125;;;
1584855821346270;;;;;3.2314453125;;;
1584855821546476;;;;;3.2353515625;;;
1584855821746136;;;;;3.2861328125;;;
1584855821946539;;;;;3.490234375;;;
1584855822146498;;;;;3.6201171875;;;
1584855822346190;;;;;3.6201171875;;;
1584855822546295;;;;;3.6201171875;;;
1584855822746506;;;;;3.6201171875;;;
1584855822946149;;;;;3.662109375;;;
1584855823146538;;;;;3.75;;;
1584855823346500;;;;;3.8349609375;;;
1584855823546186;;;;;3.9140625;;;
1584855823746307;;;;;3.9990234375;;;
1584855823946522;;;;;4.021484375;;;
1584855824146183;;;;;4.021484375;;;
1584855824346562;;;;;4.021484375;;;
1584855824546551;;;;;4.021484375;;;
1584855824746239;;;;;4.021484375;;;
1584855824946333;;;;;4.021484375;;;
1584855825146555;;;;;4.021484375;;;
1584855825346212;;;;;4.021484375;;;
1584855825546596;;;;;4.021484375;;;
1584855825746559;;;;;3.982421875;;;
1584855825946260;;;;;3.8720703125;;;
1584855826146349;;;;;3.65234375;;;
1584855826346570;;;;;3.4296875;;;
1584855826546226;;;;;3.2060546875;;;
1584855826746603;;;;;3.16015625;;;
1584855826966566;;;;;3.16015625;;;
1584855827166566;;;;;3.1494140625;;;
1584855827366434;;;;;3.0966796875;;;
1584855827566594;;;;;2.9775390625;;;
1584855827766839;;;;;2.9443359375;;;
1584855828026656;;;;;3.0546875;;;
1584855828226632;;;;;3.3671875;;;
1584855828426424;;;;;3.7880859375;;;
1584855828626672;;;;;4.0595703125;;;
1584855828826637;;;;;4.2119140625;;;
1584855829026380;;;;;4.2626953125;;;
1584855829226679;;;;;4.2626953125;;;
1584855829426655;;;;;4.2626953125;;;
1584855829626417;;;;;4.2353515625;;;
1584855829826697;;;;;4.0703125;;;
1584855830026673;;;;;3.9658203125;;;
1584855830226397;;;;;3.9609375;;;
1584855830426708;;;;;3.939453125;;;
1584855830626695;;;;;3.8076171875;;;
1584855830826432;;;;;3.6611328125;;;
1584855831026712;;;;;3.5439453125;;;
1584855831226701;;;;;3.265625;;;
1584855831426426;;;;;3.1064453125;;;
1584855831626725;;;;;3.1103515625;;;
1584855831826701;;;;;2.853515625;;;
1584855832026433;;;;;2.3994140625;;;
1584855832226727;;;;;2.087890625;;;
1584855832426725;;;;;1.8515625;;;
1584855832626470;;;;;1.4580078125;;;
1584855832826739;;;;;1.138671875;;;
1584855833026732;;;;;0.955078125;;;
1584855833226487;;;;;0.478515625;;;
1584855833426742;;;;;-0.1171875;;;
1584855833626746;;;;;-0.7314453125;;;
1584855833826479;;;;;-1.25;;;
1584855834026760;;;;;-1.50390625;;;
1584855834226741;;;;;-1.4560546875;;;
1584855834426490;;;;;-1.341796875;;;
1584855834626778;;;;;-1.24609375;;;
1584855834826760;;;;;-1.244140625;;;
1584855835026504;;;;;-1.244140625;;;
1584855835226794;;;;;-1.244140625;;;
1584855835426771;;;;;-1.244140625;;;
1584855835626534;;;;;-1.244140625;;;
1584855835826801;;;;;-1.2451171875;;;
1584855836026802;;;;;-1.2509765625;;;
1584855836226518;;;;;-1.2587890625;;;
1584855836426789;;;;;-1.2763671875;;;
1584855836626801;;;;;-1.3203125;;;
1584855836826547;;;;;-1.3203125;;;
1584855837026838;;;;;-1.3203125;;;
1584855837226819;;;;;-1.3203125;;;
1584855837426552;;;;;-1.3203125;;;
1584855837626846;;;;;-1.3203125;;;
1584855837826829;;;;;-1.3203125;;;
1584855838026597;;;;;-1.3203125;;;
1584855838226858;;;;;-1.3203125;;;
1584855838426843;;;;;-1.3203125;;;
1584855838626563;;;;;-1.3203125;;;
1584855838826872;;;;;-1.3203125;;;
1584855839026857;;;;;-1.3203125;;;
1584855839226597;;;;;-1.3203125;;;
1584855839426867;;;;;-1.3203125;;;
1584855839626869;;;;;-1.3203125;;;
1584855839826601;;;;;-1.3203125;;;
1584855840026897;;;;;-1.3203125;;;
1584855840226879;;;;;-1.3203125;;;
1584855840426653;;;;;-1.3203125;;;
1584855840626905;;;;;-1.3203125;;;
1584855840826863;;;;;-1.2294921875;;;
1584855841026597;;;;;-1.1171875;;;
1584855841226916;;;;;-1.09375;;;
1584855841426884;;;;;-1.0439453125;;;
1584855841626613;;;;;-0.9462890625;;;
1584855841846497;;;;;-0.841796875;;;
1584855842046646;;;;;-0.7529296875;;;
1584855842246855;;;;;-0.6923828125;;;
1584855842446510;;;;;-0.6904296875;;;
1584855842646639;;;;;-0.681640625;;;
1584855842846856;;;;;-0.650390625;;;
1584855843066889;;;;;-0.611328125;;;
1584855843287022;;;;;-0.6083984375;;;
1584855843486870;;;;;-0.6083984375;;;
1584855843687141;;;;;-0.6162109375;;;
1584855843887022;;;;;-0.6171875;;;
1584855844086845;;;;;-0.6220703125;;;
1584855844287141;;;;;-0.6240234375;;;
1584855844487077;;;;;-0.6240234375;;;
1584855844686881;;;;;-0.6240234375;;;
1584855844887155;;;;;-0.6240234375;;;
1584855845087050;;;;;-0.6318359375;;;
1584855845286879;;;;;-0.6318359375;;;
1584855845487166;;;;;-0.6328125;;;
1584855845687062;;;;;-0.6337890625;;;
1584855845886882;;;;;-0.6337890625;;;
1584855846087182;;;;;-0.6337890625;;;
1584855846287055;;;;;-0.6337890625;;;
1584855846486888;;;;;-0.6328125;;;
1584855846687188;;;;;-0.6337890625;;;
1584855846887081;;;;;-0.6337890625;;;
1584855847086898;;;;;-0.6337890625;;;
1584855847287180;;;;;-0.62890625;;;
1584855847487095;;;;;-0.6279296875;;;
1584855847686908;;;;;-0.626953125;;;
1584855847887207;;;;;-0.6259765625;;;
1584855848087095;;;;;-0.662109375;;;
1584855848286925;;;;;-0.7138671875;;;
1584855848487209;;;;;-0.77734375;;;
1584855848687103;;;;;-0.837890625;;;
1584855848886937;;;;;-0.943359375;;;
1584855849087211;;;;;-1.1220703125;;;
1584855849287121;;;;;-1.2919921875;;;
1584855849486976;;;;;-1.4619140625;;;
1584855849687224;;;;;-1.701171875;;;
1584855849887134;;;;;-1.9072265625;;;
1584855850086966;;;;;-1.97265625;;;
1584855850287248;;;;;-1.97265625;;;
1584855850487166;;;;;-1.97265625;;;
1584855850686967;;;;;-1.97265625;;;
1584855850887267;;;;;-1.97265625;;;
1584855851087164;;;;;-1.90625;;;
1584855851286978;;;;;-1.697265625;;;
1584855851487263;;;;;-1.4384765625;;;
1584855851687143;;;;;-1.201171875;;;
1584855851886990;;;;;-1.0390625;;;
1584855852087279;;;;;-0.9033203125;;;
1584855852287379;;;;;-0.830078125;;;
1584855852487004;;;;;-0.796875;;;
1584855852687293;;;;;-0.7314453125;;;
1584855852887173;;;;;-0.6611328125;;;
1584855853087003;;;;;-0.53125;;;
1584855853287301;;;;;-0.3369140625;;;
1584855853487218;;;;;-0.283203125;;;
1584855853687022;;;;;-0.3056640625;;;
1584855853887311;;;;;-0.3056640625;;;
1584855854087202;;;;;-0.2763671875;;;
1584855854287025;;;;;-0.2578125;;;
1584855854487314;;;;;-0.255859375;;;
1584855854687218;;;;;-0.2099609375;;;
1584855854887047;;;;;-0.1279296875;;;
1584855855087330;;;;;-0.05859375;;;
1584855855287232;;;;;-0.064453125;;;
1584855855487061;;;;;-0.123046875;;;
1584855855687335;;;;;0.001953125;;;
1584855855887233;;;;;0.0009765625;;;
1584855856087078;;;;;-0.0380859375;;;
1584855856287355;;;;;-0.04296875;;;
1584855856487268;;;;;-0.0302734375;;;
1584855856747136;;;;;0.048828125;;;
1584855856947123;;;;;0.021484375;;;
1584855857146808;;;;;-0.009765625;;;
1584855857346916;;;;;0.0146484375;;;
1584855857547131;;;;;0.078125;;;
1584855857746799;;;;;0.0498046875;;;
1584855858007145;;;;;0.0322265625;;;
1584855858206882;;;;;0.0068359375;;;
1584855858406940;;;;;-0.0732421875;;;
1584855858607154;;;;;-0.0810546875;;;
1584855858806885;;;;;-0.0810546875;;;
1584855859006960;;;;;-0.078125;;;
1584855859227218;;;;;-0.076171875;;;
1584855859427203;;;;;-0.076171875;;;
1584855859626969;;;;;-0.076171875;;;
1584855859827257;;;;;-0.076171875;;;
1584855860027219;;;;;-0.0732421875;;;
1584855860226943;;;;;-0.0732421875;;;
1584855860427244;;;;;-0.0732421875;;;
1584855860627220;;;;;-0.0732421875;;;
1584855860826990;;;;;-0.0732421875;;;
1584855861027276;;;;;-0.0732421875;;;
1584855861227238;;;;;-0.0732421875;;;
1584855861426958;;;;;-0.0732421875;;;
1584855861627266;;;;;-0.0693359375;;;
1584855861827245;;;;;-0.068359375;;;
1584855862027005;;;;;-0.068359375;;;
1584855862227274;;;;;-0.068359375;;;
1584855862427262;;;;;-0.068359375;;;
1584855862626988;;;;;-0.072265625;;;
1584855862827293;;;;;-0.080078125;;;
1584855863027272;;;;;-0.08203125;;;
1584855863226991;;;;;-0.1005859375;;;
1584855863446896;;;;;-0.1123046875;;;
1584855863647024;;;;;-0.1123046875;;;
1584855863847241;;;;;-0.1123046875;;;
1584855864046890;;;;;-0.1123046875;;;
1584855864247028;;;;;-0.173828125;;;
1584855864447259;;;;;-0.2509765625;;;
1584855864646921;;;;;-0.251953125;;;
1584855864847038;;;;;-0.251953125;;;
1584855865047267;;;;;-0.251953125;;;
1584855865246939;;;;;-0.251953125;;;
1584855865447064;;;;;-0.251953125;;;
1584855865647272;;;;;-0.251953125;;;
1584855865846937;;;;;-0.251953125;;;
1584855866047068;;;;;-0.25;;;
1584855866247287;;;;;-0.248046875;;;
1584855866446945;;;;;-0.23046875;;;
1584855866647317;;;;;-0.2041015625;;;
1584855866847302;;;;;-0.2001953125;;;
1584855867046926;;;;;-0.19921875;;;
1584855867247085;;;;;-0.197265625;;;
1584855867447304;;;;;-0.1826171875;;;
1584855867646965;;;;;-0.169921875;;;
1584855867847094;;;;;-0.111328125;;;
1584855868047312;;;;;-0.087890625;;;
1584855868246975;;;;;-0.072265625;;;
1584855868447117;;;;;-0.0537109375;;;
1584855868647328;;;;;-0.0400390625;;;
1584855868847009;;;;;-0.0283203125;;;
1584855869047108;;;;;-0.013671875;;;
1584855869247329;;;;;-0.01171875;;;
1584855869446996;;;;;0.0029296875;;;
1584855869647130;;;;;0.0166015625;;;
1584855869847333;;;;;0.0283203125;;;
1584855870047008;;;;;0.029296875;;;
1584855870247132;;;;;0.05078125;;;
1584855870447349;;;;;0.0693359375;;;
1584855870667337;;;;;0.09375;;;
1584855870867113;;;;;0.0869140625;;;
1584855871067340;;;;;0.0625;;;
1584855871267345;;;;;0.0966796875;;;
1584855871487524;;;;;0.1044921875;;;
1584855871707143;;;;;0.10546875;;;
1584855871907155;;;;;0.10546875;;;
1584855872107384;;;;;0.09765625;;;
1584855872307103;;;;;0.0810546875;;;
1584855872507419;;;;;0.06640625;;;
1584855872707407;;;;;0.052734375;;;
1584855872967137;;;;;0.041015625;;;
1584855873167394;;;;;0.041015625;;;
1584855873367446;;;;;0.0546875;;;
1584855873567110;;;;;0.0546875;;;
1584855873767419;;;;;0.0546875;;;
1584855873967384;;;;;0.0546875;;;
1584855874167119;;;;;0.0546875;;;
1584855874367409;;;;;0.068359375;;;
1584855874567437;;;;;0.0654296875;;;
1584855874767169;;;;;0.0615234375;;;
1584855874967404;;;;;0.0263671875;;;
1584855875167422;;;;;0.0087890625;;;
1584855875367187;;;;;0.0087890625;;;
1584855875567430;;;;;0.0087890625;;;
1584855875767488;;;;;0.01171875;;;
1584855875967171;;;;;0.0126953125;;;
1584855876167453;;;;;0.01953125;;;
1584855876367448;;;;;0.044921875;;;
1584855876567176;;;;;0.0576171875;;;
1584855876767448;;;;;0.0673828125;;;
1584855876967471;;;;;0.0693359375;;;
1584855877167203;;;;;0.0703125;;;
1584855877367470;;;;;0.0703125;;;
1584855877567473;;;;;0.0703125;;;
1584855877767217;;;;;0.0703125;;;
1584855877967488;;;;;0.0703125;;;
1584855878167503;;;;;0.05859375;;;
1584855878367217;;;;;0.0341796875;;;
1584855878567492;;;;;0.0341796875;;;
1584855878767506;;;;;0.0341796875;;;
1584855878967214;;;;;0.0341796875;;;
1584855879167506;;;;;0.0341796875;;;
1584855879367566;;;;;0.0341796875;;;
1584855879567221;;;;;0.0341796875;;;
1584855879767515;;;;;0.03515625;;;
1584855879967505;;;;;0.0361328125;;;
1584855880167253;;;;;0.0361328125;;;
1584855880367529;;;;;0.037109375;;;
1584855880567555;;;;;0.037109375;;;
1584855880767263;;;;;0.0361328125;;;
1584855880967526;;;;;0.037109375;;;
1584855881167547;;;;;0.037109375;;;
1584855881367254;;;;;0.037109375;;;
1584855881567558;;;;;0.037109375;;;
1584855881767585;;;;;0.0380859375;;;
1584855881967260;;;;;0.0380859375;;;
1584855882167567;;;;;0.0107421875;;;
1584855882367601;;;;;0.0048828125;;;
1584855882567275;;;;;-0.0361328125;;;
1584855882767575;;;;;0.046875;;;
1584855882967601;;;;;0.080078125;;;
1584855883167281;;;;;0.0869140625;;;
1584855883367577;;;;;0.08984375;;;
1584855883567620;;;;;0.1220703125;;;
1584855883767301;;;;;0.1220703125;;;
1584855883967569;;;;;0.1787109375;;;
1584855884167663;;;;;0.2470703125;;;
1584855884367288;;;;;0.294921875;;;
1584855884567590;;;;;0.474609375;;;
1584855884767628;;;;;0.681640625;;;
1584855884967305;;;;;0.7939453125;;;
1584855885167604;;;;;0.8642578125;;;
1584855885367700;;;;;1.064453125;;;
1584855885567307;;;;;1.404296875;;;
1584855885767611;;;;;1.7646484375;;;
1584855885967658;;;;;2.115234375;;;
1584855886167314;;;;;2.5458984375;;;
1584855886367623;;;;;3.0244140625;;;
1584855886567499;;;;;3.439453125;;;
1584855886807651;;;;;3.927734375;;;
1584855887007382;;;;;4.3232421875;;;
1584855887207426;;;;;4.607421875;;;
1584855887407656;;;;;4.8115234375;;;
1584855887607379;;;;;4.927734375;;;
1584855887807443;;;;;4.927734375;;;
1584855888087901;;;;;4.9033203125;;;
1584855888287782;;;;;4.8828125;;;
1584855888487644;;;;;4.845703125;;;
1584855888687894;;;;;4.8037109375;;;
1584855888887803;;;;;4.7451171875;;;
1584855889087609;;;;;4.521484375;;;
1584855889287914;;;;;4.12890625;;;
1584855889487822;;;;;3.84375;;;
1584855889687647;;;;;3.7080078125;;;
1584855889887926;;;;;3.7060546875;;;
1584855890087837;;;;;3.6845703125;;;
1584855890287631;;;;;3.6005859375;;;
1584855890487932;;;;;3.2646484375;;;
1584855890687833;;;;;2.7392578125;;;
1584855890887649;;;;;2.1943359375;;;
1584855891087938;;;;;1.83984375;;;
1584855891287844;;;;;1.7021484375;;;
1584855891487649;;;;;1.564453125;;;
1584855891687972;;;;;1.5048828125;;;
1584855891887847;;;;;1.4345703125;;;
1584855892087647;;;;;1.140625;;;
1584855892287980;;;;;0.9296875;;;
1584855892487881;;;;;0.6845703125;;;
1584855892687683;;;;;0.3720703125;;;
1584855892887990;;;;;0.248046875;;;
1584855893087883;;;;;0.203125;;;
1584855893287690;;;;;0.189453125;;;
1584855893488018;;;;;0.18359375;;;
1584855893687890;;;;;0.1796875;;;
1584855893887709;;;;;0.177734375;;;
1584855894088019;;;;;0.1728515625;;;
1584855894287899;;;;;0.1533203125;;;
1584855894487749;;;;;0.1142578125;;;
1584855894688033;;;;;0.0771484375;;;
1584855894887927;;;;;0.0048828125;;;
1584855895087750;;;;;-0.0283203125;;;
1584855895288044;;;;;-0.0302734375;;;
1584855895487952;;;;;-0.021484375;;;
1584855895687786;;;;;-0.01171875;;;
1584855895888064;;;;;-0.009765625;;;
1584855896087975;;;;;-0.029296875;;;
1584855896287793;;;;;-0.103515625;;;
1584855896488073;;;;;-0.11328125;;;
1584855896687962;;;;;-0.1357421875;;;
1584855896887813;;;;;-0.1357421875;;;
1584855897088093;;;;;-0.134765625;;;
1584855897287980;;;;;-0.234375;;;
1584855897487804;;;;;-0.291015625;;;
1584855897688102;;;;;-0.234375;;;
1584855897888006;;;;;-0.201171875;;;
1584855898107642;;;;;-0.05078125;;;
1584855898307676;;;;;0.017578125;;;
1584855898507923;;;;;0.0205078125;;;
1584855898707608;;;;;-0.0087890625;;;
1584855898907929;;;;;-0.029296875;;;
1584855899107907;;;;;-0.0712890625;;;
1584855899307679;;;;;-0.13671875;;;
1584855899507696;;;;;-0.1455078125;;;
1584855899707934;;;;;-0.1376953125;;;
1584855899907646;;;;;-0.1337890625;;;
1584855900107737;;;;;-0.12890625;;;
1584855900307936;;;;;-0.091796875;;;
1584855900507684;;;;;-0.08203125;;;
1584855900707713;;;;;-0.068359375;;;
1584855900907986;;;;;-0.0341796875;;;
1584855901107661;;;;;-0.0166015625;;;
1584855901327686;;;;;0.015625;;;
1584855901527984;;;;;0.033203125;;;
1584855901727959;;;;;0.03515625;;;
1584855901927686;;;;;0.0361328125;;;
1584855902128003;;;;;0.0361328125;;;
1584855902327997;;;;;0.0166015625;;;
1584855902527738;;;;;-0.0546875;;;
1584855902728010;;;;;-0.146484375;;;
1584855902988177;;;;;-0.244140625;;;
1584855903187954;;;;;-0.3447265625;;;
1584855903388231;;;;;-0.458984375;;;
1584855903588153;;;;;-0.5556640625;;;
1584855903787998;;;;;-0.634765625;;;
1584855903988256;;;;;-0.6904296875;;;
1584855904188186;;;;;-0.7578125;;;
1584855904387993;;;;;-0.919921875;;;
1584855904588293;;;;;-0.94140625;;;
1584855904788179;;;;;-0.94140625;;;
1584855904988050;;;;;-0.94140625;;;
1584855905188287;;;;;-0.8583984375;;;
1584855905388214;;;;;-0.736328125;;;
1584855905587999;;;;;-0.6865234375;;;
1584855905788307;;;;;-0.65625;;;
1584855905988213;;;;;-0.5908203125;;;
1584855906188098;;;;;-0.5166015625;;;
1584855906388314;;;;;-0.4609375;;;
1584855906588220;;;;;-0.4609375;;;
1584855906788049;;;;;-0.4609375;;;
1584855906988370;;;;;-0.4189453125;;;
1584855907188251;;;;;-0.416015625;;;
1584855907388100;;;;;-0.4853515625;;;
1584855907588351;;;;;-0.716796875;;;
1584855907788267;;;;;-0.8076171875;;;
1584855907988068;;;;;-0.814453125;;;
1584855908188369;;;;;-0.8203125;;;
1584855908388300;;;;;-0.837890625;;;
1584855908588135;;;;;-0.8515625;;;
1584855908788383;;;;;-0.8515625;;;
1584855908988296;;;;;-0.8515625;;;
1584855909188116;;;;;-0.853515625;;;
1584855909388404;;;;;-0.8564453125;;;
1584855909588320;;;;;-0.873046875;;;
1584855909788150;;;;;-0.9130859375;;;
1584855909988411;;;;;-0.98828125;;;
1584855910188357;;;;;-1.01953125;;;
1584855910388118;;;;;-1.0263671875;;;
1584855910588455;;;;;-1.02734375;;;
1584855910788328;;;;;-1.02734375;;;
1584855910988207;;;;;-1.02734375;;;
1584855911188439;;;;;-1.029296875;;;
1584855911388356;;;;;-1.0458984375;;;
1584855911588178;;;;;-1.080078125;;;
1584855911788485;;;;;-1.1044921875;;;
1584855911988372;;;;;-1.1044921875;;;
1584855912188218;;;;;-1.1044921875;;;
1584855912388477;;;;;-1.1044921875;;;
1584855912588425;;;;;-1.1044921875;;;
1584855912788204;;;;;-1.1044921875;;;
1584855912988507;;;;;-1.1044921875;;;
1584855913188373;;;;;-1.1044921875;;;
1584855913388238;;;;;-1.1044921875;;;
1584855913588500;;;;;-1.1044921875;;;
1584855913788435;;;;;-1.1044921875;;;
1584855913988250;;;;;-1.1064453125;;;
1584855914188539;;;;;-1.1103515625;;;
1584855914388414;;;;;-1.1123046875;;;
1584855914588253;;;;;-1.11328125;;;
1584855914788539;;;;;-1.115234375;;;
1584855914988482;;;;;-1.1162109375;;;
1584855915188228;;;;;-1.1171875;;;
1584855915388581;;;;;-1.1181640625;;;
1584855915588430;;;;;-1.1201171875;;;
1584855915788325;;;;;-1.1220703125;;;
1584855915988575;;;;;-1.1220703125;;;
1584855916188512;;;;;-1.1240234375;;;
1584855916388285;;;;;-1.140625;;;
1584855916588583;;;;;-1.1904296875;;;
1584855916788489;;;;;-1.259765625;;;
1584855916988324;;;;;-1.3515625;;;
1584855917188573;;;;;-1.4755859375;;;
1584855917388501;;;;;-1.681640625;;;
1584855917588280;;;;;-2.0478515625;;;
1584855917788602;;;;;-2.513671875;;;
1584855918047974;;;;;-2.9111328125;;;
1584855918248123;;;;;-2.970703125;;;
1584855918448347;;;;;-2.9296875;;;
1584855918647987;;;;;-2.9287109375;;;
1584855918848121;;;;;-2.9287109375;;;
1584855919048350;;;;;-2.9267578125;;;
1584855919248021;;;;;-2.8798828125;;;
1584855919448129;;;;;-2.681640625;;;
1584855919648360;;;;;-2.416015625;;;
1584855919848025;;;;;-2.068359375;;;
1584855920048144;;;;;-1.666015625;;;
1584855920248391;;;;;-1.3212890625;;;
1584855920448038;;;;;-0.974609375;;;
1584855920648158;;;;;-0.6494140625;;;
1584855920848385;;;;;-0.388671875;;;
1584855921048025;;;;;-0.146484375;;;
1584855921248174;;;;;0.0146484375;;;
1584855921448406;;;;;0.15234375;;;
1584855921648075;;;;;0.2841796875;;;
1584855921848196;;;;;0.5673828125;;;
1584855922048426;;;;;0.85546875;;;
1584855922248059;;;;;1.099609375;;;
1584855922448201;;;;;1.470703125;;;
1584855922648429;;;;;2.0009765625;;;
1584855922848082;;;;;2.509765625;;;
1584855923048209;;;;;2.8720703125;;;
1584855923248434;;;;;3.08203125;;;
1584855923448092;;;;;3.3564453125;;;
1584855923648445;;;;;3.59765625;;;
1584855923848436;;;;;3.6962890625;;;
1584855924048105;;;;;3.69921875;;;
1584855924248239;;;;;3.8671875;;;
