sample_ts;lat;lon;northHeading;groundSpeed;SteeringWhlAngle;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration;IMURollRate;IMUYawRate
1584853151954582;;;;;;2.533;-0.1275;9.7155;;
1584853151964334;;;;;;2.601;-0.0935;9.7495;;
1584853151974322;;;;;;2.618;-0.0595;9.724;;
1584853151984150;;;;;;2.567;-0.0935;9.6645;;
1584853151994296;;;;;;2.618;-0.1615;9.6305;;
1584853152004146;;;;;;2.703;-0.0935;9.571;;
1584853152014036;;;;;;2.805;-0.1105;9.5285;;
1584853152024173;;;;;;2.839;-0.1615;9.4605;;
1584853152034387;;;;;;2.771;-0.1105;9.3925;;
1584853152044567;;;;;;2.72;-0.0935;9.3925;;
1584853152054402;;;;;;2.686;-0.1615;9.3925;;
1584853152064100;;;;;;2.601;-0.2295;9.3585;;
1584853152074013;;;;;;2.533;-0.2805;9.6135;;
1584853152084046;;;;;;2.771;-0.2295;9.7495;;
1584853152094468;;;;;;2.9495;-0.2125;9.7495;;
1584853152104346;;;;;;2.975;-0.1275;9.7155;;
1584853152114335;;;;;;2.975;-0.153;9.6815;;
1584853152124321;;;;;;2.924;-0.1955;9.5455;;
1584853152134379;;;;;;2.856;-0.2125;9.4775;;
1584853152144239;;;;;;2.771;-0.1615;9.5455;;
1584853152154202;;;;;;2.72;-0.153;9.5625;;
1584853152163987;;;;;;2.873;-0.1105;9.4435;;
1584853152174402;;;;;;2.89;-0.1105;9.3755;;
1584853152184369;;;;;;2.873;-0.1105;9.2905;;
1584853152194592;;;;;;2.89;-0.0935;9.3585;;
1584853152204364;;;;;;2.754;-0.1275;9.333;;
1584853152214101;;;;;;2.703;-0.2125;9.3755;;
1584853152223976;;;;;;2.55;-0.1615;9.6305;;
1584853152234164;;;;;;2.516;-0.1955;9.6815;;
1584853152244427;;;;;;2.6435;-0.1615;9.6645;;
1584853152254592;;;;;;2.703;-0.0935;9.5285;;
1584853152264357;;;;;;2.771;-0.0425;9.4435;;
1584853152274336;;;;;;2.822;-0.0595;9.3585;;
1584853152284400;;;;;;2.839;-0.0935;9.265;;
1584853152294280;;;;;;2.856;-0.1955;9.4095;;
1584853152304156;;;;;;2.805;-0.153;9.6645;;
1584853152314058;;;;;;2.72;-0.1615;9.5965;;
1584853152324196;;;;;;2.754;-0.1615;9.5455;;
1584853152334363;;;;;;2.72;-0.0935;9.5625;;
1584853152344605;;;;;;2.686;-0.0765;9.6305;;
1584853152354620;;;;;;2.754;-0.1105;9.6305;;
1584853152364121;;;;;;2.703;-0.0595;9.5625;;
1584853152374054;;;;;;2.737;-0.1105;9.6305;;
1584853152384055;;;;;;2.737;-0.2295;9.5965;;
1584853152394494;;;;;;2.703;-0.2465;9.5625;;
1584853152404570;;;;;;2.737;-0.1955;9.6305;;
1584853152414335;;;;;;2.652;-0.1275;9.7495;;
1584853152424347;;;;;;2.703;-0.1275;9.8855;;
1584853152434384;;;;;;2.771;-0.2125;9.8175;;
1584853152444263;;;;;;2.873;-0.1785;9.7495;;
1584853152454209;;;;;;2.975;-0.1615;9.6985;;
1584853152463998;;;;;;3.06;-0.1105;9.6985;;
1584853152474446;;;;;;3.009;-0.0935;9.6135;;
1584853152484357;;;;;;2.805;-0.2125;9.571;;
1584853152494591;;;;;;2.754;-0.3315;9.6815;;
1584853152504373;;;;;;2.805;-0.3485;9.6985;;
1584853152514121;;;;;;2.839;-0.2125;9.724;;
1584853152524011;;;;;;2.873;-0.1275;9.7495;;
1584853152534111;;;;;;2.822;-0.153;9.6985;;
1584853152544419;;;;;;2.89;-0.1615;9.6815;;
1584853152554573;;;;;;2.89;-0.1955;9.724;;
1584853152564339;;;;;;2.907;-0.1275;9.7665;;
1584853152574325;;;;;;2.9495;-0.0935;9.7495;;
1584853152584159;;;;;;2.856;-0.0595;9.6135;;
1584853152594341;;;;;;2.89;-0.153;9.5115;;
1584853152604164;;;;;;2.89;-0.1955;9.4605;;
1584853152614044;;;;;;2.924;-0.1785;9.418;;
1584853152624222;;;;;;3.026;-0.0935;9.4435;;
1584853152634364;;;;;;3.1025;-0.0255;9.2905;;
1584853152644594;;;;;;3.06;0.0;9.2565;;
1584853152654391;;;;;;2.89;-0.0935;9.333;;
1584853152664112;;;;;;2.805;-0.3145;9.3755;;
1584853152674053;;;;;;2.737;-0.2465;9.3925;;
1584853152684072;;;;;;2.737;-0.2125;9.486;;
1584853152694500;;;;;;2.652;-0.153;9.6645;;
1584853152704605;;;;;;2.652;-0.153;9.7835;;
1584853152714338;;;;;;2.703;-0.2465;9.6305;;
1584853152724327;;;;;;2.754;-0.2295;9.639;;
1584853152734380;;;;;;2.601;-0.153;9.6815;;
1584853152744260;;;;;;2.431;-0.0425;9.6815;;
1584853152754279;;;;;;2.4905;-0.0085;9.5965;;
1584853152764032;;;;;;2.567;0.0;9.4095;;
1584853152774422;;;;;;2.703;-0.0935;9.3925;;
1584853152784378;;;;;;2.6435;-0.2125;9.3245;;
1584853152794592;;;;;;2.703;-0.1785;9.2905;;
1584853152804375;;;;;;2.822;-0.0935;9.4605;;
1584853152814097;;;;;;2.72;-0.0935;9.6135;;
1584853152824001;;;;;;2.754;-0.0595;9.6985;;
1584853152834188;;;;;;2.805;-0.0765;9.6645;;
1584853152844453;;;;;;2.89;-0.153;9.5115;;
1584853152854578;;;;;;2.9495;-0.1105;9.571;;
1584853152864345;;;;;;2.7965;-0.1105;9.639;;
1584853152874339;;;;;;2.703;-0.1105;9.6815;;
1584853152884155;;;;;;2.771;-0.1105;9.639;;
1584853152894312;;;;;;2.771;-0.1275;9.639;;
1584853152904157;;;;;;2.771;-0.0765;9.6985;;
1584853152914100;;;;;;2.873;-0.0935;9.6645;;
1584853152924427;;;;;;2.839;-0.1955;9.6305;;
1584853152934362;;;;;;2.805;-0.306;9.5455;;
1584853152944596;;;;;;2.873;-0.1785;9.6305;;
1584853152954389;;;;;;2.805;-0.0935;9.7495;;
1584853152964121;;;;;;2.72;-0.0765;9.7665;;
1584853152974010;;;;;;2.754;-0.0595;9.809;;
1584853152984063;;;;;;2.754;-0.1275;9.6985;;
1584853152994526;;;;;;2.737;-0.1955;9.5965;;
1584853153004582;;;;;;2.72;-0.0935;9.7155;;
1584853153014340;;;;;;2.737;-0.0595;9.7835;;
1584853153024338;;;;;;2.754;-0.0935;9.8175;;
1584853153034406;;;;;;2.7965;-0.0935;9.809;;
1584853153044263;;;;;;2.737;-0.1275;9.7495;;
1584853153054213;;;;;;2.839;-0.1105;9.6815;;
1584853153064018;;;;;;2.822;-0.0595;9.6645;;
1584853153074475;;;;;;2.737;-0.0085;9.7835;;
1584853153084388;;;;;;2.754;-0.0935;9.7155;;
1584853153094613;;;;;;2.601;-0.0935;9.7835;;
1584853153104386;;;;;;2.465;-0.1615;9.7835;;
1584853153114089;;;;;;2.4905;-0.0935;9.7665;;
1584853153123977;;;;;;2.465;0.0;9.8345;;
1584853153134162;;;;;;2.448;0.0255;9.7155;;
1584853153144429;;;;;;2.567;0.0;9.7155;;
1584853153154597;;;;;;2.516;-0.0425;9.6985;;
1584853153164364;;;;;;2.4055;-0.0255;9.5965;;
1584853153174335;;;;;;2.38;-0.0085;9.639;;
1584853153184150;;;;;;2.244;0.0085;9.6645;;
1584853153194327;;;;;;2.21;0.0085;9.5965;;
1584853153204157;;;;;;2.227;0.0255;9.5965;;
1584853153214056;;;;;;2.159;0.0595;9.6135;;
1584853153224204;;;;;;2.1675;0.0;9.6645;;
1584853153234374;;;;;;2.125;-0.0085;9.6135;;
1584853153244597;;;;;;2.0145;0.0425;9.6135;;
1584853153254382;;;;;;1.989;0.0595;9.571;;
1584853153264131;;;;;;1.938;0.0;9.571;;
1584853153274057;;;;;;1.9465;0.0595;9.5285;;
1584853153284056;;;;;;2.057;0.0935;9.4095;;
1584853153294494;;;;;;2.04;0.0935;9.4605;;
1584853153304338;;;;;;1.887;0.0425;9.4605;;
1584853153314345;;;;;;1.819;0.0;9.5285;;
1584853153324344;;;;;;1.836;0.0;9.7495;;
1584853153334410;;;;;;1.819;0.0;9.8345;;
1584853153344242;;;;;;1.768;0.0935;9.6985;;
1584853153354235;;;;;;1.768;0.1615;9.5285;;
1584853153363998;;;;;;1.768;0.153;9.5115;;
1584853153374414;;;;;;1.768;0.0765;9.5965;;
1584853153384364;;;;;;1.615;0.0255;9.571;;
1584853153394606;;;;;;1.513;0.0085;9.571;;
1584853153404384;;;;;;1.6405;0.0425;9.639;;
1584853153414099;;;;;;1.683;0.0935;9.6645;;
1584853153424014;;;;;;1.615;0.1275;9.5285;;
1584853153434190;;;;;;1.53;0.1275;9.418;;
1584853153444461;;;;;;1.53;0.0595;9.5625;;
1584853153454594;;;;;;1.462;0.0425;9.5965;;
1584853153464354;;;;;;1.445;0.0765;9.6135;;
1584853153474352;;;;;;1.4025;0.1105;9.6985;;
1584853153484394;;;;;;1.547;0.0765;9.6135;;
1584853153494303;;;;;;1.615;0.0765;9.5455;;
1584853153504195;;;;;;1.513;0.0935;9.6135;;
1584853153514070;;;;;;1.547;0.0765;9.639;;
1584853153524193;;;;;;1.462;0.0085;9.7495;;
1584853153534393;;;;;;1.394;-0.0425;9.809;;
1584853153544601;;;;;;1.462;0.0425;9.9025;;
1584853153554401;;;;;;1.5725;0.1275;9.9195;;
1584853153564121;;;;;;1.53;0.1275;9.9025;;
1584853153574035;;;;;;1.4705;0.1105;9.809;;
1584853153584095;;;;;;1.5725;0.0935;9.6305;;
1584853153594500;;;;;;1.513;0.0765;9.6305;;
1584853153604581;;;;;;1.445;0.1105;9.6645;;
1584853153614342;;;;;;1.3345;0.2125;9.6985;;
1584853153624339;;;;;;1.36;0.1955;9.6645;;
1584853153634397;;;;;;1.462;0.0765;9.5455;;
1584853153644278;;;;;;1.4195;0.0425;9.5625;;
1584853153654241;;;;;;1.3175;0.0935;9.6645;;
1584853153664026;;;;;;1.36;0.1275;9.639;;
1584853153674456;;;;;;1.462;0.1275;9.639;;
1584853153684393;;;;;;1.462;0.0935;9.6135;;
1584853153694591;;;;;;1.394;0.1105;9.571;;
1584853153704373;;;;;;1.2665;0.1105;9.5455;;
1584853153714139;;;;;;1.2665;0.0595;9.6305;;
1584853153724001;;;;;;1.394;0.0425;9.639;;
1584853153734174;;;;;;1.445;0.0425;9.639;;
1584853153744461;;;;;;1.377;0.1275;9.724;;
1584853153754590;;;;;;1.547;0.153;9.7155;;
1584853153764355;;;;;;1.615;0.0935;9.6985;;
1584853153774344;;;;;;1.547;0.0765;9.639;;
1584853153784157;;;;;;1.462;0.1615;9.639;;
1584853153794358;;;;;;1.4025;0.1615;9.639;;
1584853153804215;;;;;;1.394;0.1785;9.5285;;
1584853153814062;;;;;;1.4025;0.1785;9.5625;;
1584853153824245;;;;;;1.36;0.0935;9.6305;;
1584853153834373;;;;;;1.3175;0.0;9.5965;;
1584853153844581;;;;;;1.377;0.0085;9.5965;;
1584853153854383;;;;;;1.36;0.0425;9.6135;;
1584853153864136;;;;;;1.377;0.1275;9.7835;;
1584853153874059;;;;;;1.4705;0.1615;9.8515;;
1584853153884070;;;;;;1.513;0.1105;9.724;;
1584853153894487;;;;;;1.615;0.0595;9.6985;;
1584853153904603;;;;;;1.6405;0.0765;9.571;;
1584853153914349;;;;;;1.598;0.1275;9.486;;
1584853153924362;;;;;;1.598;0.1785;9.486;;
1584853153934421;;;;;;1.5555;0.1105;9.5455;;
1584853153944259;;;;;;1.5725;0.0595;9.5965;;
1584853153954268;;;;;;1.5555;0.0595;9.6135;;
1584853153964060;;;;;;1.4705;0.1275;9.6305;;
1584853153974451;;;;;;1.4875;0.1785;9.6305;;
1584853153984372;;;;;;1.445;0.1615;9.639;;
1584853153994630;;;;;;1.445;0.0595;9.6135;;
1584853154004394;;;;;;1.4705;0.0085;9.639;;
1584853154014103;;;;;;1.4875;0.1105;9.6645;;
1584853154023993;;;;;;1.377;0.1615;9.6135;;
1584853154034211;;;;;;1.36;0.153;9.5625;;
1584853154044458;;;;;;1.3345;0.1105;9.5965;;
1584853154054607;;;;;;1.309;0.0085;9.5285;;
1584853154064368;;;;;;1.292;0.1105;9.5965;;
1584853154074356;;;;;;1.224;0.2125;9.6645;;
1584853154084179;;;;;;1.241;0.1955;9.571;;
1584853154094285;;;;;;1.1815;0.1615;9.571;;
1584853154104182;;;;;;1.1985;0.1275;9.639;;
1584853154114097;;;;;;1.1985;0.153;9.7495;;
1584853154124205;;;;;;1.224;0.1105;9.639;;
1584853154134367;;;;;;1.224;0.153;9.6305;;
1584853154144374;;;;;;1.241;0.1615;9.6135;;
1584853154154397;;;;;;1.1985;0.1785;9.639;;
1584853154164135;;;;;;1.139;0.153;9.7155;;
1584853154174049;;;;;;1.0965;0.0935;9.5965;;
1584853154184086;;;;;;1.003;0.1955;9.5285;;
1584853154194532;;;;;;1.003;0.1955;9.5285;;
1584853154204653;;;;;;1.0115;0.153;9.571;;
1584853154214349;;;;;;1.0455;0.0935;9.6305;;
1584853154224345;;;;;;1.0115;0.0765;9.5965;;
1584853154234402;;;;;;0.9265;0.1105;9.5285;;
1584853154244252;;;;;;0.9605;0.1955;9.5455;;
1584853154254215;;;;;;1.003;0.2125;9.4435;;
1584853154264014;;;;;;1.0285;0.2125;9.4435;;
1584853154274455;;;;;;1.0795;0.1275;9.571;;
1584853154284392;;;;;;1.1815;0.0255;9.7835;;
1584853154294608;;;;;;1.156;0.0255;9.724;;
1584853154304400;;;;;;1.0795;0.1275;9.6985;;
1584853154314115;;;;;;0.9265;0.2295;9.7495;;
1584853154324001;;;;;;0.7225;0.2295;9.6305;;
1584853154334164;;;;;;0.5355;0.1955;9.486;;
1584853154344441;;;;;;0.5355;0.153;9.4605;;
1584853154354580;;;;;;0.697;0.153;9.571;;
1584853154364368;;;;;;0.7395;0.1105;9.6815;;
1584853154374348;;;;;;0.7225;0.1105;9.7155;;
1584853154384146;;;;;;0.6545;0.1615;9.724;;
1584853154394332;;;;;;0.5185;0.1615;9.5965;;
1584853154404192;;;;;;0.4165;0.1615;9.5965;;
1584853154414080;;;;;;0.306;0.2295;9.6305;;
1584853154424450;;;;;;0.1955;0.2805;9.5965;;
1584853154434401;;;;;;0.0765;0.2635;9.5115;;
1584853154444607;;;;;;0.0425;0.1785;9.333;;
1584853154454406;;;;;;0.0935;0.153;9.3755;;
1584853154464147;;;;;;0.1615;0.1615;9.418;;
1584853154474032;;;;;;0.1615;0.2125;9.4775;;
1584853154484083;;;;;;0.0765;0.2465;9.5285;;
1584853154494517;;;;;;0.0085;0.2125;9.486;;
1584853154504374;;;;;;-0.0425;0.153;9.5455;;
1584853154514368;;;;;;-0.1275;0.153;9.6305;;
1584853154524348;;;;;;-0.2295;0.1955;9.5455;;
1584853154534419;;;;;;-0.306;0.2465;9.486;;
1584853154544276;;;;;;-0.2465;0.2125;9.5455;;
1584853154554276;;;;;;-0.2125;0.153;9.5455;;
1584853154564020;;;;;;-0.1955;0.0595;9.5285;;
1584853154574460;;;;;;-0.2465;0.0255;9.5965;;
1584853154584405;;;;;;-0.2635;0.0765;9.6645;;
1584853154594600;;;;;;-0.3655;0.1105;9.7155;;
1584853154604395;;;;;;-0.4845;0.1105;9.8175;;
1584853154614125;;;;;;-0.5185;0.0935;9.8685;;
1584853154623986;;;;;;-0.5015;0.153;9.8855;;
1584853154634170;;;;;;-0.4845;0.0765;9.8345;;
1584853154644455;;;;;;-0.5015;0.0425;9.8175;;
1584853154654617;;;;;;-0.4165;0.0595;9.9025;;
1584853154664381;;;;;;-0.3825;0.0595;9.9025;;
1584853154674353;;;;;;-0.4675;0.0935;9.8855;;
1584853154684160;;;;;;-0.5015;0.0595;9.962;;
1584853154694324;;;;;;-0.6375;0.0255;10.0895;;
1584853154704168;;;;;;-0.7225;-0.0085;10.0725;;
1584853154714072;;;;;;-0.68;0.0255;10.0045;;
